,Hotel_name,Rating,Description,Link,City_name,Lat,Lon
165,Hôtel Quatorze,8.2,"Vous pouvez bénéficier d'une réduction Genius dans l'établissement Hôtel Quatorze !   pour économiser. L'Hôtel Quatorze est un établissement design situé dans le centre de Colmar. Il propose gratuitement une connexion Wi-Fi ainsi qu'un accès privé d'une heure au sauna et au hammam du spa. Certaines chambres présentent une baignoire spa. Le bar Quatorze sert un grand choix de champagnes et de vins régionaux. Vous pourrez participer à des dégustations de vins. Le Quatorze se trouve à 650 mètres du musée Unterlinden, qui occupe un couvent dominicain du XIIIe siècle et qui arbore le retable d’Issenheim de Matthias Grünewald.  C'est le quartier préféré des voyageurs visitant Colmar, selon les commentaires clients indépendants. Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de   pour un séjour à deux.  ", https://www.booking.com/hotel/fr/quatorze.fr.html?label=gen173nr-1FCAMoTTjnAkgNWARoTYgBAZgBDbgBF8gBDNgBAegBAfgBAogCAagCA7gCmOqqlgbAAgHSAiQ4OWI1ZDA3Ni1hMTgyLTQ3MmYtODVlOS1iNWZmNzA2NzE4OTbYAgXgAgE&sid=007296d67eeaba4a9243d3da429a2d8b,Colmar,48.0762385,7.35644773
166,"The Originals Access, Hôtel Colmar Gare (P'tit Dej-Hotel)",6.9,"L'établissement The Originals Access, Hôtel Colmar Gare (P'tit Dej-Hotel) est installé entre le centre-ville de Colmar et la gare, dans la belle région française de l'Alsace. Toutes les chambres confortables et insonorisées incluent un téléphone ainsi qu'une télévision par satellite recevant notamment des chaînes suisses et allemandes. L'établissement The Originals Access, Hôtel Colmar Gare dispose d'un charmant coin repas où vous pourrez savourer un délicieux petit-déjeuner. Le personnel polyglotte de la réception ouverte 24h/24 parle français, anglais et allemand. Vous trouverez de nombreuses pistes de ski alpin dans les environs et rejoindrez le magnifique département des Vosges en moins de 1 heure.  C'est le quartier préféré des voyageurs visitant Colmar, selon les commentaires clients indépendants.  Chaîne hôtelière/marque:The Originals Access", https://www.booking.com/hotel/fr/le-colbert.fr.html?label=gen173nr-1FCAMoTTjnAkgNWARoTYgBAZgBDbgBF8gBDNgBAegBAfgBAogCAagCA7gCmOqqlgbAAgHSAiQ4OWI1ZDA3Ni1hMTgyLTQ3MmYtODVlOS1iNWZmNzA2NzE4OTbYAgXgAgE&sid=007296d67eeaba4a9243d3da429a2d8b,Colmar,48.07705927,7.34933853
167,ibis Colmar Centre,7.9,"L'ibis Colmar Centre est situé à Colmar, à 550 mètres de l'office de tourisme et à moins de 2 km de la gare. Cet hôtel propose une connexion Wi-Fi gratuite. Climatisées, toutes les chambres sont dotées d'un bureau, d'une télévision à écran plat et d'un ventilateur. Leur salle de bains est pourvue d'une douche, d'un sèche-cheveux et d'articles de toilette gratuits. Servi chaque matin, le petit-déjeuner buffet composé de plats sucrés et salés inclut des œufs, de la salade de fruits, des yaourts ainsi que des jus de fruits. Des madeleines, des viennoiseries cuites sur place, des boissons chaudes et un fruit à emporter sont également proposés. En dehors des horaires réguliers, vous aurez la possibilité de déguster un petit-déjeuner plus léger à partir de 4h00. L'établissement comporte aussi un restaurant sur place. Vous séjournerez à 500 mètres de l'église Collégiale Saint-Martin et à 600 mètres de la Maison des Têtes. La réception est ouverte 24h/24. Enfin, l'ibis Colmar Centre est à 350 mètres du marché de Noël de Colmar.  C'est le quartier préféré des voyageurs visitant Colmar, selon les commentaires clients indépendants. Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de   pour un séjour à deux.  Chaîne hôtelière/marque:ibis", https://www.booking.com/hotel/fr/ibis-colmar-centre.fr.html?label=gen173nr-1FCAMoTTjnAkgNWARoTYgBAZgBDbgBF8gBDNgBAegBAfgBAogCAagCA7gCmOqqlgbAAgHSAiQ4OWI1ZDA3Ni1hMTgyLTQ3MmYtODVlOS1iNWZmNzA2NzE4OTbYAgXgAgE&sid=007296d67eeaba4a9243d3da429a2d8b,Colmar,48.079198,7.363507
168,Relais & Châteaux La Maison Des Têtes,8.9,"L'établissement La Maison Des Têtes se trouve dans la ville alsacienne historique de Colmar. Il dispose de chambres spacieuses et climatisées dotées d'une télévision, d'une salle de bains privative, ainsi que d'une connexion Wi-Fi gratuite. Ce bâtiment classique du XVIIe siècle à Colmar possède un restaurant servant une cuisine traditionnelle et des spécialités régionales. Lors de votre séjour à la Maison Des Têtes, vous pourrez vous détendre sur la terrasse ombragée de l'hôtel et profiter d'un verre dans le salon. Le musée Unterlinden se trouve à 400 mètres de l'établissement, tandis que le marché de Noël de Colmar - Place Jeanne d'Arc est accessible à 550 mètres.  C'est le quartier préféré des voyageurs visitant Colmar, selon les commentaires clients indépendants. Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de   pour un séjour à deux.  Chaîne hôtelière/marque:Relais & Châteaux", https://www.booking.com/hotel/fr/la-maison-des-tetes.fr.html?label=gen173nr-1FCAMoTTjnAkgNWARoTYgBAZgBDbgBF8gBDNgBAegBAfgBAogCAagCA7gCmOqqlgbAAgHSAiQ4OWI1ZDA3Ni1hMTgyLTQ3MmYtODVlOS1iNWZmNzA2NzE4OTbYAgXgAgE&sid=007296d67eeaba4a9243d3da429a2d8b,Colmar,48.07859549,7.35552706
169,Hotel Le Colombier Suites,8.5,"Vous pouvez bénéficier d'une réduction Genius dans l'établissement Hotel Le Colombier Suites !   pour économiser. L'Hotel Le Colombier Suites se trouve au cœur de Colmar, dans le quartier de la Petite Venise. Il propose des chambres et des suites insonorisées qui donnent sur les rues du village ou le jardin. Chaque chambre climatisée est équipée d'une télévision à écran plat, d'une station d'accueil pour iPod et iPad, d'un plateau/bouilloire, ainsi que d'une salle de bains privative munie de chaussons et d'un peignoir. Vous pourrez déguster un petit-déjeuner buffet chaque jour en face de l'Hotel Le Colombier Suites. Pendant votre séjour, vous pourrez siroter un verre au bar du Colombier ou vous détendre dans le jardin en utilisant la connexion Wi-Fi. L'Hotel Le Colombier Suites se situe à 500 mètres de l'église Saint-Martin, à 1 km du musée d'Unterlinden et à 20 km de la frontière allemande. Enfin, la gare de Colmar est accessible à 1,5 km et le marché de Noël de Colmar de la place Jeanne-d'Arc est installé à 1,4 km.  C'est le quartier préféré des voyageurs visitant Colmar, selon les commentaires clients indépendants. Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de   pour un séjour à deux.  ", https://www.booking.com/hotel/fr/colombier-suites.fr.html?label=gen173nr-1FCAMoTTjnAkgNWARoTYgBAZgBDbgBF8gBDNgBAegBAfgBAogCAagCA7gCmOqqlgbAAgHSAiQ4OWI1ZDA3Ni1hMTgyLTQ3MmYtODVlOS1iNWZmNzA2NzE4OTbYAgXgAgE&sid=007296d67eeaba4a9243d3da429a2d8b,Colmar,48.07394456,7.35857606
170,Hôtel Turenne,8.5,"L'Hôtel Turenne est situé à l'entrée du vieux quartier de Colmar, à 750 mètres de l'église Saint Martin. Il propose des chambres climatisées avec connexion Wi-Fi gratuite. Toutes les chambres sont équipées d'une télévision par satellite à écran plat et d'une salle de bains privative. Elles sont desservies par un ascenseur. Un petit-déjeuner buffet est servi tous les matins sur place. Vous trouverez de nombreux restaurants alsaciens typiques dans les environs. Vous pourrez savourer des boissons au bar de l'hôtel. La réception de l'Hôtel Turenne est ouverte 24h/24. Un parking privé pour les voitures, les vélos et les motos est accessible moyennant un supplément et sous réserve de disponibilité (une réservation est nécessaire). Vous séjournerez à proximité des musées réputés Bartholdi et Unterlinden ainsi que des quartiers piétons et commerçants de la ville. La gare de Colmar est à 1,3 km de l'Hôtel Turenne. La frontière allemande est à 20 km.  C'est le quartier préféré des voyageurs visitant Colmar, selon les commentaires clients indépendants. Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de   pour un séjour à deux.  ", https://www.booking.com/hotel/fr/turenne-colmar.fr.html?label=gen173nr-1FCAMoTTjnAkgNWARoTYgBAZgBDbgBF8gBDNgBAegBAfgBAogCAagCA7gCmOqqlgbAAgHSAiQ4OWI1ZDA3Ni1hMTgyLTQ3MmYtODVlOS1iNWZmNzA2NzE4OTbYAgXgAgE&sid=007296d67eeaba4a9243d3da429a2d8b,Colmar,48.07192026,7.36053944
171,Le Colombier,8.4,"Vous pouvez bénéficier d'une réduction Genius dans l'établissement Le Colombier !   pour économiser. L'hôtel Le Colombier est situé dans le quartier de la Petite Venise, dans le centre-ville de Colmar. Le musée d'histoire naturelle de Colmar se trouve à 50 mètres et le musée Unterlinden à 1,1 km. Une connexion Wi-Fi est fournie gratuitement. Les chambres et les suites disposent de la climatisation, d'un minibar et d'une télévision par câble à écran plat. Leur salle de bains privative est pourvue d'une douche, d'articles de toilette gratuits, de chaussons et de peignoirs. Un petit-déjeuner buffet est servi tous les jours et la réception de l'hôtel Le Colombier est ouverte 24h/24. Vous pourrez vous détendre dans le bar ou dans le jardin. La gare de Colmar vous attend à 1 km. L'aéroport le plus proche est l'aéroport de Strasbourg, à 72 km.  C'est le quartier préféré des voyageurs visitant Colmar, selon les commentaires clients indépendants. Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de   pour un séjour à deux.  ", https://www.booking.com/hotel/fr/colombiercolmar.fr.html?label=gen173nr-1FCAMoTTjnAkgNWARoTYgBAZgBDbgBF8gBDNgBAegBAfgBAogCAagCA7gCmOqqlgbAAgHSAiQ4OWI1ZDA3Ni1hMTgyLTQ3MmYtODVlOS1iNWZmNzA2NzE4OTbYAgXgAgE&sid=007296d67eeaba4a9243d3da429a2d8b,Colmar,48.07376803,7.35829376
172,Hotel Saint-Martin,8.3,"Vous pouvez bénéficier d'une réduction Genius dans l'établissement Hotel Saint-Martin !   pour économiser. Situé au cœur de la vieille ville de Colmar, à proximité du quartier de la Petite Venise et de la célèbre rue des Marchands, l'hôtel Saint-Martin propose des chambres décorées dans un style traditionnel alsacien. Toutes les chambres disposent d'une télévision à écran plat et d'un coffre-fort. Leur salle de bains privative est munie d'un sèche-cheveux ainsi que d'une baignoire ou d'une douche. Vous pourrez vous détendre dans le salon et dans la salle de lecture de l'hôtel. Il vous fera bénéficier d'informations touristiques et d'une connexion Wi-Fi gratuite. La gare de Colmar est à 1,2 km. L'aéroport le plus proche est celui de Colmar, à 5 km du Saint-Martin.  C'est le quartier préféré des voyageurs visitant Colmar, selon les commentaires clients indépendants. Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de   pour un séjour à deux.  ", https://www.booking.com/hotel/fr/hotelsaintmartin.fr.html?label=gen173nr-1FCAMoTTjnAkgNWARoTYgBAZgBDbgBF8gBDNgBAegBAfgBAogCAagCA7gCmOqqlgbAAgHSAiQ4OWI1ZDA3Ni1hMTgyLTQ3MmYtODVlOS1iNWZmNzA2NzE4OTbYAgXgAgE&sid=007296d67eeaba4a9243d3da429a2d8b,Colmar,48.07641681,7.35935189
173,Hotel Restaurant Le Maréchal - Les Collectionneurs,8.7,"Vous pouvez bénéficier d'une réduction Genius dans l'établissement Hotel Restaurant Le Maréchal - Les Collectionneurs !   pour économiser. Construit en 1565 sur les fortifications d'origine de la ville, l'Hostellerie Le Marechal est un établissement 4 étoiles situé dans le quartier pittoresque de Colmar connu sous le nom de Petite Venise. Il se trouve sur le canal, à 700 mètres du marché de Noël de Colmar et de la place des Dominicains. Décorées avec des brocarts, les chambres et suites de l'hôtel sont climatisées et dotées d'un mobilier ancien. La plupart donnent sur le canal, et elles disposent toutes d'une salle de bains privative ainsi que d'une connexion Wi-Fi gratuite. Le restaurant A l'Echevin sert une cuisine gastronomique traditionnelle et régionale préparée avec des produits de la région. En été, vous pourrez prendre vos repas sur la terrasse au bord de la rivière. La réception de l'Hostellerie Le Maréchal est ouverte 24h/24, et des journaux sont disponibles gratuitement dans le hall. L'hôtel est situé à 1,4 km de la gare de Colmar, et vous trouverez un parking public à proximité.  C'est le quartier préféré des voyageurs visitant Colmar, selon les commentaires clients indépendants. Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de   pour un séjour à deux.  Chaîne hôtelière/marque:Romantik", https://www.booking.com/hotel/fr/hostellerie-le-marechal.fr.html?label=gen173nr-1FCAMoTTjnAkgNWARoTYgBAZgBDbgBF8gBDNgBAegBAfgBAogCAagCA7gCmOqqlgbAAgHSAiQ4OWI1ZDA3Ni1hMTgyLTQ3MmYtODVlOS1iNWZmNzA2NzE4OTbYAgXgAgE&sid=007296d67eeaba4a9243d3da429a2d8b,Colmar,48.07357179,7.35667169
174,Ibis Styles Colmar Nord,8.2,"Situé au nord de Colmar, l'Ibis Styles Colmar Nord offre une vue sur les Vosges. Il propose une piscine extérieure ainsi que des chambres climatisées dotées d'une télévision par satellite à écran LCD et d'une connexion Wi-Fi. L'hôtel possède également une aire de jeux pour enfants. Le café sert une cuisine gastronomique moderne dans un cadre contemporain. Sa terrasse donne sur les Vosges. Par ailleurs, l'Ibis Styles Colmar Nord se trouve à 5 km au nord de la vieille ville de Colmar, à proximité de l'autoroute A35. L'aéroport Houssen de Colmar ainsi que le parc d'affaires sont accessibles à quelques pas. Le parking de l'établissement est gratuit.   Chaîne hôtelière/marque:ibis Styles", https://www.booking.com/hotel/fr/novotel-colmar.fr.html?label=gen173nr-1FCAMoTTjnAkgNWARoTYgBAZgBDbgBF8gBDNgBAegBAfgBAogCAagCA7gCmOqqlgbAAgHSAiQ4OWI1ZDA3Ni1hMTgyLTQ3MmYtODVlOS1iNWZmNzA2NzE4OTbYAgXgAgE&sid=007296d67eeaba4a9243d3da429a2d8b,Colmar,48.11068714,7.36243308
175,Mercure Colmar Centre Unterlinden,8.1,"Installé à 2 minutes à pied du musée Unterlinden et à 13 minutes de marche de la petite Venise, dans le centre-ville de Colmar, le Mercure Colmar Centre Unterlinden propose des suites et chambres insonorisées et climatisées, équipées d'une télévision par satellite, ainsi que d'une connexion Wi-Fi gratuite. Chaque matin, le Mercure Colmar Centre Unterlinden prépare un petit-déjeuner buffet complet que vous pourrez déguster dans l'intimité de votre chambre. Le bar Les Cepages sert un grand choix de vins alsaciens et de collations. Vous pourrez vous détendre sur la terrasse extérieure et lire les journaux quotidiens fournis par le Mercure Colmar. La réception est ouverte 24h/24 et des services de blanchisserie sont dispensés. Le Mercure Colmar Centre Unterlinden dispose d'une salle de sport, d'un sauna et d'une douche sensorielle. L'établissement est à 2 km de la gare TGV de Colmar. Les vignobles d'Alsace et ses villages pittoresques se situent dans les environs du Mercure. Vous profiterez d'un parking privé couvert, accessible par un ascenseur.  C'est le quartier préféré des voyageurs visitant Colmar, selon les commentaires clients indépendants. Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de   pour un séjour à deux.  Chaîne hôtelière/marque:Mercure", https://www.booking.com/hotel/fr/colmar-centre-unterlinden.fr.html?label=gen173nr-1FCAMoTTjnAkgNWARoTYgBAZgBDbgBF8gBDNgBAegBAfgBAogCAagCA7gCmOqqlgbAAgHSAiQ4OWI1ZDA3Ni1hMTgyLTQ3MmYtODVlOS1iNWZmNzA2NzE4OTbYAgXgAgE&sid=007296d67eeaba4a9243d3da429a2d8b,Colmar,48.0810608,7.35717729
176,Hotel Arc-En-Ciel Colmar Contact Hotel,8.0,"L'Hotel Arc-En-Ciel Colmar Contact Hotel vous accueille dans un cadre verdoyant, à seulement 1 km du centre-ville de Colmar, de ses sites historiques et attractions. Toutes les chambres standard disposent d'une salle de bains privative moderne, d'une télévision ainsi que d'une connexion Wi-Fi gratuite par fibre optique. Des chambres communicantes sont également disponibles. Cet établissement constitue un pied-à-terre de choix pour explorer la Route des Vins, les villages pittoresques des environs et les parcs de loisirs. Vous pourrez également découvrir la gastronomie régionale et les vins locaux. L'hôtel propose également un parking privé gratuit, un hangar à vélos, une terrasse extérieure et une véranda où vous pourrez prendre votre petit-déjeuner ou profiter d'un moment de calme.  Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de   pour un séjour à deux.  ", https://www.booking.com/hotel/fr/arc-en-ciel-hexagone.fr.html?label=gen173nr-1FCAMoTTjnAkgNWARoTYgBAZgBDbgBF8gBDNgBAegBAfgBAogCAagCA7gCmOqqlgbAAgHSAiQ4OWI1ZDA3Ni1hMTgyLTQ3MmYtODVlOS1iNWZmNzA2NzE4OTbYAgXgAgE&sid=007296d67eeaba4a9243d3da429a2d8b,Colmar,48.08745399,7.36068696
